Año,Id Línea,Nombre Línea,Inversión,Inversión,Presupuesto Gasto,Gasto Real
2015,X03,Protección y promoción social,EQUIPAMIENTO. CENTRO DE MAYORES SANTA ENGRACIA.,,20424.0,
2015,X03,Protección y promoción social,EQUIPAMIENTO. CENTRO DE MAYORES BLASCO DE GARAY,,18840.0,
2015,X03,Protección y promoción social,CENTRO DE MAYORES BLASCO DE GARAY. MÁQUINA DE HIELO,,3000.0,998.25
2015,X06,Urbanismo,,,6277957.23,6277957.23
2015,X06,Urbanismo,ADQUISICIÓN DE SUELO EN LA CALLE ESQUILACHE,,6277957.23,6277957.23
2015,X05,Educación,,,323817.13,210323.69
2015,X05,Educación,COLEGIO PÚBLICO RUFINO BLANCO. OBRAS DE ACONDICIONAMIENTO,,32229.87,30563.12
2015,X05,Educación,COLEGIO PÚBLICO CERVANTES. OBRAS DE CONSERVACIÓN,,8501.59,7668.24
2015,X05,Educación,COLEGIO PÚBLICO FERNANDO EL CATÓLICO. OBRAS DE CONSERVACIÓN,,10863.51,10863.51
2015,X05,Educación,ESCUELA INFANTIL FERNANDO EL CATÓLICO. OBRAS DE CONSERVACIÓN,,2074.63,2074.63
2015,X05,Educación,ESCUELA INFANTIL FERNANDO EL CATÓLICO. PLACA IDENTIFICATIVA,,566.13,566.13
2015,X05,Educación,OBRAS DE CONSERVACIÓN CENTROS DOCENTES DE ENSEÑANZA DISTRITO DE CHAMBERÍ,,98595.66,
2015,X05,Educación,COLEGIO PÚBLICO ASUNCIÓN RINCÓN. OBRAS DE ACONDICIONAMIENTO Y MEJORA,,117417.25,108599.61
2015,X05,Educación,COLEGIO PÚBLICO CLAUDIO MOYANO. DIVERSAS OBRAS DE MEJORA,,53568.49,49988.45
2015,X00,Inversiones de carácter general,,,258928.44,171564.67
2015,X00,Inversiones de carácter general,EDIFICIO SEDE DISTRITO CHAMBERÍ. OBRAS DE CONSERVACIÓN,,27800.62,27002.77
